longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
0.6336330060404458,-0.8322387638201156,0.7330272538577373,-1.155658913375499,-1.1914554192105973,-1.0983565598850347,-1.196018483256852,-0.7771796065637149,1,0,0,0,0
0.693560240354735,-0.8697045014008585,0.10028929570061587,-0.5620702964181663,-0.2387580957713502,-0.6041406605696416,-0.21647076604012486,-0.649503085700196,0,0,0,0,1
-0.9694205118669218,0.6523410878168514,-0.7697253967654261,-0.1247857090997913,-0.3451386902000503,-0.24331175138089423,-0.35158079600105274,0.07939370920075672,0,1,0,0,0
-1.3539535987169729,0.886501947696499,0.7330272538577373,-0.20500038706699844,-0.432607178952537,-0.16977789784953815,-0.33079463754552535,0.8405644373294582,0,0,0,0,1
0.324008962083258,-0.1203897497859886,-0.9279098863047065,0.4330500799635864,0.38061336512463667,0.27313531295560667,0.3629434009077004,-0.7258251558088127,0,1,0,0,0
0.3489786430475458,-0.673009379101957,-0.4533564176868654,-0.21325103965791117,-0.2765823071237769,-0.07572296891408267,-0.245051733916475,0.8671089589581439,1,0,0,0,0
-1.259068811052675,0.8256201241277895,0.5748427643184569,-0.7376258487692539,-0.8132133056863304,-0.813626638653156,-0.7673039651116,0.8755716678338237,0,0,0,1,0
-1.1591900871955172,0.45096274832035455,0.2584737852398962,-0.8526766154536481,-1.0117904152865704,-0.9957511828645379,-1.0037465175432239,1.600683897274845,0,0,0,0,1
-0.17538465720252505,-0.5559289491621331,-0.9279098863047065,-0.22975234483973664,-0.510619614866917,-0.3023098431676799,-0.442520239243985,1.1350246554757868,0,0,0,0,1
0.5986754526904373,-0.7432576370658506,-0.295171928147585,-0.9636020558425861,-0.8959537680197638,-0.8418431173337926,-0.9595759308252282,-0.8529760425806742,1,0,0,0,0
0.5786997079190099,-0.7573072886586301,1.2075807224755783,-0.29071550009481406,-0.3451386902000503,-0.39807486172014367,-0.35158079600105274,0.3813179314486171,1,0,0,0,0
-0.43007540303827696,-0.30303522049211407,-0.6115409072261457,0.03701875559977512,-0.06145710505685015,0.03372276657444731,-0.03199360974731951,-0.10978200038664701,1,0,0,0,0
0.6486148146190198,-0.7807233746465935,1.049396232936298,-0.8471761803930397,-0.7966652132196438,-0.6238066911652368,-0.8400555197059458,-0.9649361041036446,1,0,0,0,0
-0.5798934888240105,1.874660776388612,-0.9279098863047065,-0.39109843995091903,-0.43497119216206365,-0.850393565418834,-0.8062780122157138,0.0051741754587691,0,1,0,0,0
1.1330266253262289,-0.7385744198682586,-1.7188323340011082,0.9294643441835027,1.373498913125837,0.9469106220568694,1.417840942525714,-0.2365123798851829,0,1,0,0,0
-0.3252027429882585,1.1347124591689228,-1.165186620613627,0.5311411718777711,0.35224520661031666,-0.25442733389144806,-0.060574577623669634,-0.606558780411808,0,1,0,0,0
0.5936815164975839,-0.682375813497141,0.10028929570061587,-0.2879652825645098,0.19385632157202995,-0.05776702793549573,0.14728700693160401,-0.5792258076456368,1,0,0,0,0
0.9182873690333387,-0.9446359765623474,-0.9279098863047065,-0.014777007887621495,0.09929579319096325,-0.5083756420171778,0.16547489558019046,-0.6291084829438992,1,0,0,0,0
-1.3389717901383986,0.9988991604387275,1.8403186806326999,0.10623256344576529,0.2553206650197233,-0.0740128792970744,0.34215724245217305,-0.16071594386822377,0,0,0,1,0
0.5886875803047236,-0.682375813497141,-0.21607968337794484,0.32120790039788044,0.6572029106392568,0.147443726105498,0.7085132852308429,-0.2739375272111712,1,0,0,0,0
0.6386269422332991,-0.7292079854730712,-0.3742641729172252,0.631065742145492,2.758810653908464,1.9669790786023094,2.672805259278179,-1.1228891486466146,1,0,0,0,0
-1.4238687054169827,0.9848495088459481,1.6821341910934193,0.35833583705698774,0.5413662633724501,0.713483389335239,0.44348976492286896,-0.5176214921034203,0,0,0,1,0
1.2528810939548143,-0.3405009580728569,0.5748427643184569,0.08423082320333132,0.8888762051728702,0.28681602989167293,0.6123773023740288,-1.2830498563745445,0,1,0,0,0
-1.244087002474101,1.092563504390588,0.6539350090880971,-0.3943070270696073,-0.5366237601717103,-0.54599761359136,-0.5100752542244489,0.22021108235570397,0,0,0,1,0
-1.4388505139955567,0.9895327260435435,0.7330272538577373,1.395167845981688,0.9219723901062435,0.7151934789522473,1.0592797091678672,1.2248555217399915,0,0,0,1,0
-1.2340991300883875,0.6336082190264767,0.49575051954881677,-0.22425190977912815,-0.4373352053715903,-0.479304118528037,-0.42952889020928037,0.917780085393892,0,0,0,0,1
-0.744693383188318,1.6873320884848912,-1.4815555996921876,-0.19033256023870915,-0.007084801237736795,-0.38011892074155673,0.030364865619262583,-0.8866166244467311,0,1,0,0,0
-1.4238687054169827,2.328932844555128,-1.8770168235403886,-0.013860268710853413,-0.25294217502851024,-0.12959079184984354,-0.2320603848817704,-0.2241074153220744,0,1,0,0,0
0.5687118355332892,-0.5606121663597252,-1.8770168235403886,8.465518746805518,9.092002042230407,7.195578082605128,8.796927194237929,0.17395528228987628,1,0,0,0,0
-1.1991415767383788,1.2705257578991214,-1.0070021310743467,-0.14357886222353697,-0.21275395046655687,-0.30145479835917577,-0.2606413527581205,0.08417697943483674,0,1,0,0,0
-0.24529976390253497,0.5118445718890607,0.2584737852398962,-0.762377806541992,-0.716288764095737,-0.5904599436335752,-0.6529800936061996,-1.0895113838263863,0,1,0,0,0
0.43387555832612973,-0.6261772071260268,-0.295171928147585,-0.44289420343831565,-0.680828565952837,-0.48272429776205356,-0.603612967274322,1.2145530935435118,1,0,0,0,0
-0.8245963622740416,1.425071925419688,-0.6906331519957859,-0.5648205139484705,-0.7422929094005304,-0.6212415567397244,-0.7101420293588998,0.09316532240217386,0,1,0,0,0
0.15920906771895046,0.07162215531532423,0.49575051954881677,-0.32876017593068946,-0.3640507958762636,-0.04750649023344604,-0.22426557546094764,-0.827693042771966,0,1,0,0,0
-1.3639414711026865,1.0597809840074373,0.5748427643184569,-0.7183743260571241,-0.5839040243622436,-0.7768597118874779,-0.5828268088187947,-0.4478172847313524,0,0,0,1,0
-0.8845235965883379,1.434438359814872,-0.9279098863047065,-0.30996702280694377,-0.41605908648585027,-0.3681482934224987,-0.43992196943704404,-0.08917714399368715,0,1,0,0,0
-1.3239899815598246,0.8630858617085323,-0.4533564176868654,2.33574224134574,3.3167177713567577,2.306431867578453,3.228834997963536,-0.28697325268426815,0,0,0,0,1
-0.24529976390253497,0.6336082190264767,-1.3233711101529073,0.03014321177401451,0.08274770072427658,0.25432432716851555,0.040757944847026266,-1.2623398731632531,0,1,0,0,0
-1.3439657263312592,0.8771355133013117,1.2075807224755783,1.9887564629390213,1.3971390452211037,1.1897433476720454,1.5971215592046375,0.9221428483546463,0,0,0,0,1
0.6386269422332991,-0.7479408542634426,1.049396232936298,-0.44197746426154755,0.04019546295279656,0.5749661303575683,0.06674064291643547,-1.0281698853299983,1,0,0,0,0
1.1130508805547945,-0.677692596299549,-1.7188323340011082,0.12365060780435884,-0.13946954097123018,0.1346180539779359,-0.003412641870969385,0.3986638564733024,0,1,0,0,0
0.678578431776168,-0.8088226778321522,0.49575051954881677,-0.10278396885735734,0.09220375356238324,0.4988671424006998,0.10311642021360835,-0.9414402602065705,1,0,0,0,0
-0.9444508309026269,1.3688733190485705,0.8912117433970177,-0.26000473767308335,-0.2482141486094569,0.023462228872397628,-0.29961539986223434,-0.9804948732166958,0,1,0,0,0
-1.1841597681598048,0.8396697757205689,-1.0070021310743467,0.5921043271328486,0.5862825143534568,0.4133626615502857,0.6981202060030791,0.4374030890284337,1,0,0,0,0
0.6735844955833076,-0.8181891122273363,0.49575051954881677,-0.7545855235394634,-0.5366237601717103,-0.0782881033395951,-0.49188736557586243,-1.1644668052966942,1,0,0,0,0
0.6436208784261594,-0.7854065918441855,0.8912117433970177,-0.2751309340897567,-0.004720788028210127,0.6185734155912794,0.06154410330255363,-0.908850946523828,1,0,0,0,0
1.2179235406048128,-1.2724611803938555,-1.0860943758439867,-0.5474024695898769,-0.6477323810194637,-0.5810544507400297,-0.5464510315216218,-0.13753548042614386,1,0,0,0,0
1.2878386473048227,-1.3192933523697825,-0.295171928147585,0.821289121324869,0.5153621180676567,0.48775155989014596,0.6175738419879107,0.1922999120887101,1,0,0,0,0
-1.1991415767383788,0.7787879521518593,-0.295171928147585,0.6654434612742951,0.4799019199247567,0.5134029041452701,0.6253686514087334,0.765661579268316,1,0,0,0,0
1.2528810939548143,-1.1694304020468078,-1.3233711101529073,2.795028568906549,3.720964030185818,2.930614577786476,3.784864736648893,-0.5630888410317627,1,0,0,0,0
-0.05553018857393967,0.46969561711072594,0.8121194986273774,-0.6450351919156776,-0.6713725131147303,-0.674254334866981,-0.6789627916756087,-0.45144415996378656,0,1,0,0,0
0.17419087629752453,-0.6355436415212108,0.10028929570061587,-0.32417648004684907,-0.5791759979431903,-0.625516780782245,-0.4866908259619806,0.6282082642999746,0,0,0,0,1
0.1891726848760986,-0.6402268587188061,-1.0070021310743467,1.0880602217643807,0.7399433729726902,0.938360173971828,0.8566146642264754,0.6846088023347856,0,0,0,0,1
0.5836936441118632,-0.7479408542634426,1.128488477705938,-0.7509185668323911,-0.8013932396386971,-0.7751496222704697,-0.7828935839532456,1.4161337676940244,1,0,0,0,0
0.6036693888832977,-0.7198415510778838,0.7330272538577373,-0.22287680101397603,0.09929579319096325,-0.3125703808697296,0.1992524030704224,-0.47751561090998057,1,0,0,0,0
0.5986754526904373,-0.850971632610487,0.5748427643184569,-0.6239501908500118,-0.7824811339624838,-0.7383826955047916,-0.7569108858838364,1.606781252738068,0,0,0,0,1
-1.3239899815598246,1.8184621700174943,-0.9279098863047065,-0.6615364970975031,-0.6430043546004104,-0.7452230539728247,-0.5802285390118538,-0.9318211563292449,0,1,0,0,0
-0.3102209344096845,0.45564596551794656,-0.295171928147585,-0.8109649829107004,-0.7706610679148505,-0.4237262059752679,-0.7439195368491317,-1.219027624010705,0,1,0,0,0
1.277850774919102,-1.3895416103336793,-1.4024633549225476,3.3679905543866,1.957410175878924,2.623653491533489,2.1193737903997625,1.626124587311051,0,0,0,0,1
-1.4338565778026964,1.017632029229099,1.8403186806326999,0.103023976327077,0.12766395170528325,-0.7922505184405525,-0.42952889020928037,0.6122815513227635,0,0,0,1,0
-1.4038929606455484,2.361715364938279,-1.4815555996921876,-0.16649734164273902,-0.22693802972371688,-0.13044583665834766,-0.16190710009436554,-0.8729501380636456,0,1,0,0,0
1.1230387529405153,-0.7104751166826998,0.7330272538577373,-0.5419020345292684,-0.4798874431430703,-0.18687879401962096,-0.4581098580856305,-0.8475094480274399,0,1,0,0,0
0.9182873690333387,-0.7245247682754792,-0.05789519383866449,1.159107507963907,1.2505702262304503,1.7745939966888777,1.1788001202871494,-0.015220427297527938,0,1,0,0,0
1.2179235406048128,-1.1647471848492157,-1.8770168235403886,-0.01202679035731725,-0.0023567748186834594,-0.09111377546715721,0.030364865619262583,0.12223288767081353,1,0,0,0,0
0.6685905593904472,-0.8135058950297442,0.49575051954881677,-0.6367845393247649,-0.46333935067638365,0.30391692606175574,-0.408742731753753,-0.8819384810309825,1,0,0,0,0
-1.0043780652169232,1.9355425999573181,-0.7697253967654261,-0.0720732064356266,-0.1300134881331235,-0.2706731852530267,-0.12293305299025173,-0.40298069671299847,0,1,0,0,0
-1.5836746635884298,1.9121265139693548,-1.0070021310743467,-1.0951541277088057,-1.1039869304581105,-1.1470941139697708,-1.2012150228707337,-1.1627322127942255,0,1,0,0,0
-2.152983389574223,2.4834790120756947,-0.05789519383866449,-0.6289922563222362,-0.6642804734861504,-0.7760046670789738,-0.7283299180074863,-0.3067896579397423,1,0,0,0,0
1.3078143920762502,-0.8743877185984539,-1.4815555996921876,1.9461280912193055,2.7469905878608305,1.4659228208188828,2.4701402143367868,-1.1379222836680087,0,1,0,0,0
0.6336330060404458,-0.7385744198682586,0.41665827477917655,-0.5460273608247248,0.11347987244812326,0.47920111180510455,0.23043164075371347,-0.9339236926958734,1,0,0,0,0
1.2528810939548143,-1.4035912619264554,0.021197050930975687,0.698446071637946,0.47753790671523005,0.5724009959320558,0.5526170968143876,0.1827333716205501,0,0,0,0,1
-0.0804998695382274,-0.5559289491621331,0.7330272538577373,-0.41951735443072957,-2.6875718612321493e-16,-0.5348820310808061,-0.2736327017928251,-0.38705398373578714,0,0,0,0,1
0.6236451336547321,-0.8228723294249316,0.49575051954881677,-0.12111875239271896,-0.32149855810478356,-0.18345861478560438,-0.20347941700542027,0.921249270398829,1,0,0,0,0
0.5886875803047236,-0.8275555466225236,-0.3742641729172252,-0.11836853486241472,0.09929579319096325,-0.23476130329585282,0.17586797480795413,0.5384299614449355,1,0,0,0,0
-1.229105193895527,1.0831970699954006,-0.6115409072261457,1.327787516489234,0.5579143558391367,0.6732962833355445,0.6149755721809697,0.8961765242267835,0,0,0,1,0
0.8134147089833275,-0.7151583338802918,0.17938154047025603,-0.6441184527389096,-0.6761005395337837,-0.42543629559227614,-0.6659714426409041,-0.26820811561210844,1,0,0,0,0
-1.3689354072955469,0.9052348164868704,0.5748427643184569,-0.4204340936074976,-0.4727954035144903,-0.40577026499668095,-0.42433235059539853,0.48302812818427293,0,0,0,0,1
-1.2940263644026766,0.9801662916483561,-1.4815555996921876,-0.19033256023870915,0.14421204417196992,-0.4698986256344915,-0.03978841916814227,-0.2784054169902567,0,0,0,1,0
0.7185299213190297,-0.6870590306947364,1.8403186806326999,-0.35397050329181173,-0.432607178952537,-0.37840883112454843,-0.35417906580799363,0.06688361781931706,1,0,0,0,0
-1.5437231740455681,1.5889845273354422,-1.0070021310743467,0.49080464809997554,0.6382908049630435,-0.4134656682732182,0.025168326005380742,-1.1186315125041917,0,1,0,0,0
-0.9494447670954874,1.38292297064135,1.2075807224755783,-0.25312919384732274,0.03546743653374322,-0.46904358082598735,0.0719371825303173,-1.1987381480727395,0,1,0,0,0
0.6036693888832977,-0.7245247682754792,1.8403186806326999,-0.3113421315720959,-0.14183355418075685,-0.5408673447403352,-0.12812959260413356,-0.3103114063538451,1,0,0,0,0
-0.4550450840025647,-0.4528981708150887,-1.9561090683100288,-0.3425112635822107,-0.49407152240023033,-0.43740692291133415,-0.4269306204023394,0.14904022634532765,0,0,0,0,1
-1.2191173215098134,0.9052348164868704,-1.7979245787707485,0.1759047408801395,0.5626423822581901,0.08930067912721645,0.6123773023740288,0.2907511774560923,0,0,0,1,0
0.7385056660904571,-0.7807233746465935,-0.6906331519957859,-0.33609408934483415,-0.16074565985697017,-0.016724877127296978,-0.09175381530696068,-0.5824321756047454,1,0,0,0,0
-1.2540748748598147,0.8115704725350101,-0.05789519383866449,-0.2123343004811431,-0.6051801432479836,-0.5973003021016084,-0.6815610614825497,2.2885286696173757,0,0,0,1,0
-1.1941476405455185,0.806887255337418,0.6539350090880971,-0.4075997451327445,-0.5082556016573904,-0.6220966015482284,-0.46590466750645326,0.027461060945031625,1,0,0,0,0
-1.2690566834383887,0.9754830744507641,0.5748427643184569,0.8822522765799464,0.6713869898964168,0.44756445389045135,0.8280336963501251,0.40854577739645687,0,0,0,1,0
0.7335117298976038,-0.8088226778321522,1.128488477705938,-0.6450351919156776,-0.702104684838577,-0.5562581512934096,-0.6607749030270222,0.23771469760788697,1,0,0,0,0
0.15920906771895046,0.2823669292070051,-0.3742641729172252,-0.2884236521528939,-0.4373352053715903,-0.3382217251248538,-0.38795657329822564,-0.23241243397025718,0,1,0,0,0
-1.2790445558241026,1.0597809840074373,-0.13698743860830467,-0.8710113989890098,-0.7706610679148505,-0.9675347041839013,-0.8608416781614732,-0.5948371401678538,0,0,0,1,0
0.5637178993404359,-0.6355436415212108,0.021197050930975687,-0.4323517029054827,-0.2860383599618836,0.16197948785006838,-0.33599117715940724,-0.269364510613754,1,0,0,0,0
-1.2091294491240925,1.2705257578991214,-1.2442788653832673,0.27857952867816466,0.16548816305770994,0.4176378855928064,0.3395589726452321,0.17921162320644754,0,1,0,0,0
-0.4450572116168439,-0.46226460521027274,0.6539350090880971,-0.43418518125901884,-0.4869794827716503,-0.5870397643995587,-0.5932198880465583,-0.7844333570285835,0,0,0,0,1
0.8683480071047632,-0.7666737230538141,-1.165186620613627,6.821805402860348,5.226840444654305,5.945502572572075,5.653020727839414,1.2618601617926541,1,0,0,0,0
0.14922119533323677,-0.059507926217279,0.41665827477917655,-0.5854471454257524,-0.4987995488192836,-0.5391572551233268,-0.4711012071203351,-0.5497377351036713,0,1,0,0,0
0.324008962083258,-0.11570653258839325,0.3375660300095364,0.21899148218823933,0.09220375356238324,0.26201973044505283,0.11610776924831297,-0.02210623389823627,0,1,0,0,0
1.2179235406048128,-1.3661255243457127,0.7330272538577373,-0.7568773714813836,-0.6950126452099971,-0.5699388682294759,-0.7673039651116,-1.427862048626086,0,0,0,0,1
0.6336330060404458,-0.8181891122273363,0.021197050930975687,-0.8224242226203015,-0.7352008697719504,-0.7383826955047916,-0.7699022349185409,-0.07109533124068172,1,0,0,0,0
0.9532449223833472,-0.7385744198682586,0.5748427643184569,-0.13899516633969655,-0.047273025799690144,0.6083128778892297,0.05894583349561271,-0.8084548350173145,0,1,0,0,0
-1.413880833031269,0.9942159432411355,-0.21607968337794484,-1.187286414973998,-1.2552837758678173,-1.2001068920970275,-1.2765648472720204,1.189585474189798,0,0,0,1,0
0.45385130309756416,-0.20000444214506627,-1.7188323340011082,3.2176453293966345,2.723350455765564,1.8729241496668538,2.2596803599745723,0.09742295854459655,0,1,0,0,0
0.7185299213190297,-0.7245247682754792,0.41665827477917655,0.5517678033550529,1.0661771958873703,1.1863231684380287,1.225568976812086,-0.6313687095380248,1,0,0,0,0
0.9482509861904869,-0.7432576370658506,-1.2442788653832673,-0.5047740978701611,-2.6875718612321493e-16,-0.5562581512934096,-0.3697686846496392,-0.4273175551567239,0,1,0,0,0
1.2029417320262388,-1.3614423071481205,-0.13698743860830467,-0.6413682352086053,-0.16310967306649685,-0.6614286627394189,-0.12812959260413356,-1.3697794814979722,0,0,0,0,1
0.808420772790467,-0.7479408542634426,0.49575051954881677,-0.8435092236859674,-0.9006817944388171,-0.5981553469101125,-0.8348589800920639,-0.5974653106261395,1,0,0,0,0
-1.3988990244526949,2.2586845865912344,-0.8488176415350662,-0.41080833225143276,-0.4798874431430703,-0.4322766540603093,-0.4503150486648077,-0.28450277245347955,0,1,0,0,0
-1.1092507252669417,0.6195585674337006,0.41665827477917655,-0.22562701854428027,-0.2600342146570902,0.07647500699965434,-0.2970171300552934,-0.04544438756781319,1,0,0,0,0
1.1230387529405153,-0.5090967771862029,-1.560647844461828,1.4941756770726409,1.4775154943450104,1.7634784141783237,1.4620115292437097,-0.3930462123806786,0,1,0,0,0
1.2329053491833868,-1.3473926555553413,-1.0860943758439867,-0.10186722968058926,0.5531863294200834,0.5929220713361553,0.5578136364282694,-1.477587033696851,0,0,0,0,1
0.6336330060404458,-0.8884373701912333,1.049396232936298,-0.41860061525396147,-2.6875718612321493e-16,-0.479304118528037,-0.2528465433372978,-0.5927346038012253,0,0,0,0,1
-0.9993841290240628,0.6523410878168514,-0.9279098863047065,0.11219136809475781,0.1985843479910833,1.072602208906978,0.2797987670855909,-0.48939494138143197,0,1,0,0,0
-1.3439657263312592,1.1674949795520737,-0.05789519383866449,0.20982409042055852,0.45862580103901673,0.1679648015095974,0.3603451311007595,-0.4048729794429642,0,0,0,1,0
0.7884450280190397,-0.8743877185984539,0.10028929570061587,-0.49148137980702394,-0.4207871129049036,-0.06460738640352885,-0.36717041484269825,-0.26479149401633684,1,0,0,0,0
0.7385056660904571,-0.7619905058562221,0.5748427643184569,-0.42272594154941784,-0.4420632317906436,-0.21595031750876173,-0.42952889020928037,-0.43509693971324964,1,0,0,0,0
0.9382631138047731,-0.9727352797479063,-1.9561090683100288,-0.40347441883728813,-0.7564769886576904,-0.6169663326972037,-0.7179368387797226,2.3415651494655814,1,0,0,0,0
-0.7247176384168835,1.706064957275266,1.8403186806326999,0.49309649604189576,0.3947974443817967,-0.0021891153827265897,0.28239703689253187,-0.35362365550639313,0,1,0,0,0
-1.4188747692241224,1.017632029229099,1.8403186806326999,0.28224648538523694,2.3522003818698773,1.5676731530308754,2.4857298331784325,-1.5625820663178105,0,0,0,1,0
-1.1791658319669516,0.7553718661638958,-0.21607968337794484,-0.03219505224621505,-0.2978584260095169,-0.2826438125720847,-0.18788979816377474,1.1569435970978896,1,0,0,0,0
0.14922119533323677,-0.06419114341487103,0.8121194986273774,0.002182666882588016,0.07565566109569657,0.33213340474239234,0.1213043088621948,-0.798678040912492,0,1,0,0,0
-0.8395781708526157,1.4438047942100594,-1.165186620613627,0.4898879089232075,0.22931651971492997,0.35778474899751656,0.34995205187299583,0.22504691599895005,0,1,0,0,0
-0.9344629585169133,1.3126747126774563,-2.035201313079669,16.81105384251375,13.40396213640705,12.721732679967388,12.621580350054963,0.5670770194402495,0,1,0,0,0
0.7135359851261693,-0.7198415510778838,0.7330272538577373,-0.4121834410165849,-0.1962058579998702,0.1029813960632827,-0.10474516434166528,-0.5375955875863915,1,0,0,0,0
-0.2702694448668227,1.6779656540897072,-0.8488176415350662,-0.1829986468245645,-0.34986671661910357,-0.8597990583123796,-0.8790295668100596,0.37148857393462864,0,1,0,0,0
-0.10047561430965475,-0.5559289491621331,-0.3742641729172252,1.3786665407998626,1.8273894493549572,0.7570906745689502,2.0622118546470625,-0.7364429644602869,0,0,0,0,1
0.7135359851261693,-0.7151583338802918,1.8403186806326999,0.6494005256808537,0.7588554786489035,0.7382796887818591,0.7526838719488385,-0.5155715191459573,1,0,0,0,0
0.24410598299753444,-0.11102331539080122,-1.4815555996921876,1.7375699285045667,1.182013843154177,1.5522823464778008,1.3762686256146592,0.8947573121793093,0,1,0,0,0
-1.5337353016598545,1.5562020069522913,-0.05789519383866449,-0.5231088814055228,-0.4018750072286903,-0.7734395326534613,-0.603612967274322,-1.4033674999548633,0,1,0,0,0
-0.7147297660311699,1.6545495681017404,-1.4815555996921876,-0.6757459543374084,-0.7446569226100571,-0.7606138605258993,-0.7958849329879502,-0.310889603854668,0,1,0,0,0
0.708542048933309,-0.3592338268632283,-1.4815555996921876,0.8950866250546996,1.1087294336588502,0.6844118658460983,0.833230235964007,-0.6611721625349846,0,1,0,0,0
0.9582388585762005,-0.925903107771976,-1.0070021310743467,-0.5070659458120813,-0.6619164602766238,-0.5058105075916653,-0.6269973955367903,0.8962816510451147,1,0,0,0,0
-0.8245963622740416,1.0129488120315069,-1.8770168235403886,0.21211593836247872,-0.14892559380933684,0.10469148568029098,-0.14891575105966093,0.31740082590310914,0,1,0,0,0
0.5786997079190099,-0.7666737230538141,0.5748427643184569,-0.7128738909965157,-0.7233808037243171,-0.6793846037180059,-0.7413212670421908,-0.1150909047123841,1,0,0,0,0
0.26408172776896177,-0.12975618418117263,0.17938154047025603,-0.47543844421358256,-0.482251456352597,-0.5212013141447399,-0.5022804448036261,-0.68771668416367,0,1,0,0,0
-0.8895175327811912,1.09724672158818,0.3375660300095364,0.4637608423853171,0.33333310093410334,0.2320931621474079,0.44348976492286896,-0.3848463205508272,0,1,0,0,0
0.8433783261404755,-0.8697045014008585,0.17938154047025603,-0.04365429195581607,-0.4373352053715903,-0.3271061426143,-0.3593756054218755,1.6299617161801478,1,0,0,0,0
1.2378992853762403,-1.338026221160154,0.17938154047025603,0.19148930688519689,-2.6875718612321493e-16,-0.13985132955189322,0.10051815040666744,-0.4127574908178213,0,0,0,0,1
-1.2091294491240925,1.2798921922943054,0.49575051954881677,0.03839386436492724,-0.2103899372570302,-0.11676511972228142,-0.12553132279719265,-0.313254957267125,0,1,0,0,0
-0.6997479574525959,0.9427005540676133,1.049396232936298,-0.13074451374878382,-0.08509723715211683,-0.25271724427443976,-0.052779768202846876,-0.9405992456599191,0,1,0,0,0
-1.059311363338359,0.7085396941879656,-1.3233711101529073,0.6567344390949983,0.11820789886717659,0.16368957746707669,0.10311642021360835,0.7476323299244761,1,0,0,0,0
1.37772949877626,-0.8088226778321522,-0.9279098863047065,-0.29117386968319814,-0.1678376994855502,-0.5186361797192275,-0.310008479089998,-1.3372952946335612,0,1,0,0,0
1.1729781148690905,-0.7994562434369649,-1.8770168235403886,6.5270737575294095,5.496337950540345,6.9108481613732495,5.684199965522706,0.11618809561675653,0,1,0,0,0
-1.0093720014097836,0.43222987952997977,0.41665827477917655,-0.874219986107698,-0.9455980454198238,-0.9102467020141238,-0.9413880421766417,0.686501085064751,1,0,0,0,0
0.14922119533323677,-0.059507926217279,-0.6115409072261457,-0.21691799636498352,-0.13474151455217684,-0.09538899950967791,-0.13072786241107448,-1.1365556350297004,0,1,0,0,0
0.7135359851261693,-0.682375813497141,1.8403186806326999,0.019600711241181568,0.14184803096244325,0.24748396870048245,0.11350949944137204,-0.6058754560926537,1,0,0,0,0
0.6336330060404458,-0.8088226778321522,-0.7697253967654261,-0.10232559926897329,0.35224520661031666,0.25603441678552386,0.41490879704651884,-0.3078934895322223,1,0,0,0,0
-0.6897600850668821,0.9427005540676133,0.2584737852398962,0.38629638194841426,0.4728098802961767,0.45354976754998033,0.47986554222004185,-0.605454948819328,0,1,0,0,0
1.1180448167476549,-0.7760401574490015,-1.639740089231468,-1.142366195312362,-1.2316436437725506,-0.12959079184984354,-1.2479838793956703,-1.1814973498663854,0,1,0,0,0
-1.428862641609843,0.9520669884627974,1.128488477705938,-0.4011825708953679,-0.36168678266673693,-0.27751354372105985,-0.3204015583177617,0.35561442436658275,0,0,0,0,1
